"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.86200900836593e-14,1.54663378847068,0.57,0.237,2.98684865031979e-10,"4","MOB1A"
2.00571558331001e-14,1.07600105010163,0.77,0.478,3.21736836718759e-10,"4","H2AFY"
2.28321572394724e-14,1.54161547649808,0.54,0.202,3.66250634278376e-10,"4","CD99"
2.5505551676424e-14,1.42922920116954,0.61,0.298,4.09134554441517e-10,"4","IFNGR2"
3.40683679335406e-14,1.52701066165837,0.56,0.226,5.46490690021924e-10,"4","LAP3"
5.54072782529496e-14,1.61138118539046,0.51,0.189,8.88788150455564e-10,"4","MGAT1"
5.64651368594002e-14,0.770252712747825,0.87,0.615,9.05757260361639e-10,"4","SARAF"
7.02889368095412e-14,1.22974588982266,0.68,0.334,1.12750483536185e-09,"4","LAMTOR2"
7.6360468764369e-14,1.2638648130796,0.64,0.306,1.22489827944924e-09,"4","ARHGDIA"
1.49864482075472e-13,1.18235761624768,0.69,0.371,2.40397615697265e-09,"4","GDI2"
1.60886422761189e-13,0.816536883184597,0.86,0.599,2.58077910751224e-09,"4","BLOC1S1"
1.64420217621736e-13,1.46824662841355,0.56,0.251,2.63746471087026e-09,"4","SNX6"
1.87450155520202e-13,1.43620830665696,0.57,0.248,3.00688794469956e-09,"4","IRF2BP2"
2.73433596174176e-13,1.33499360766964,0.61,0.272,4.38614831622996e-09,"4","NENF"
3.12086817365757e-13,1.30912090340082,0.62,0.285,5.00618463736411e-09,"4","SUPT4H1"
3.62079771174204e-13,1.25645798102395,0.56,0.22,5.80812160940541e-09,"4","ZFP36L2"
5.20055864237832e-13,1.1518622595469,0.72,0.43,8.34221611823907e-09,"4","AKR1B1"
5.40147447100359e-13,0.997030285837764,0.8,0.488,8.66450519893686e-09,"4","IFITM3"
9.37788068973137e-13,0.966106123488161,0.82,0.567,1.50430584143981e-08,"4","PNRC1"
1.40774409343109e-12,1.32538247561074,0.55,0.224,2.25816230027281e-08,"4","WIPF1"
1.4808201451233e-12,1.22055599724014,0.63,0.312,2.37538359479228e-08,"4","BNIP3L"
1.64721866612641e-12,1.28942761778362,0.58,0.251,2.64230346233337e-08,"4","CLK1"
1.84154029817814e-12,1.28291501944464,0.59,0.264,2.95401479230755e-08,"4","MARCH1"
2.02638202941505e-12,1.34138688822846,0.6,0.303,3.25051941338469e-08,"4","CTSH"
2.1820164690103e-12,1.15649016785365,0.66,0.374,3.50017261793943e-08,"4","RAB5C"
2.34572020812299e-12,0.977743285099027,0.75,0.495,3.76276978585009e-08,"4","PSMB3"
2.67974690243817e-12,0.891974790478536,0.74,0.551,4.29858200620107e-08,"4","YWHAH"
3.8349284665025e-12,0.74968722179625,0.89,0.669,6.15160875311666e-08,"4","HMGN2"
9.32970932973005e-12,1.03217201514822,0.7,0.477,1.496578673582e-07,"4","CAPG"
1.83413125929067e-11,1.30423356163755,0.53,0.227,2.94212995302816e-07,"4","USF2"
1.85086752309272e-11,0.563354751567781,0.94,0.746,2.96897659379303e-07,"4","RPS10"
1.94372588187608e-11,0.550082680175285,0.94,0.764,3.11793068711741e-07,"4","SUMO2"
2.38246849837612e-11,0.897547672883804,0.74,0.48,3.82171771824513e-07,"4","ARL6IP5"
3.73285722546366e-11,1.05680561699272,0.65,0.371,5.98787627536626e-07,"4","ARPC4"
4.09930770985354e-11,0.649232732652261,0.88,0.693,6.57569949737607e-07,"4","SNX3"
5.30138858014007e-11,0.86719793835944,0.79,0.564,8.50395742140268e-07,"4","PCBP1"
6.68961306583138e-11,1.46986130248617,0.5,0.223,1.07308083189001e-06,"4","KLF4"
8.86918140864659e-11,1.01950820988343,0.65,0.362,1.422705389761e-06,"4","TMEM123"
1.18430259717859e-10,0.954297805891223,0.71,0.422,1.89973979613417e-06,"4","MYEOV2"
1.58652403836038e-10,1.15471318466267,0.6,0.309,2.54494320993389e-06,"4","RAP1A"
1.7924352879909e-10,1.02188845307709,0.65,0.355,2.87524544546621e-06,"4","YWHAZ"
1.92907977919391e-10,1.10120606685039,0.64,0.354,3.09443687380495e-06,"4","HIF1A"
2.62037093113126e-10,1.06328647861178,0.62,0.298,4.20333701062765e-06,"4","TAGLN2"
2.85058277935917e-10,1.15074285781081,0.63,0.408,4.57261983637005e-06,"4","PLD3"
3.51685744269586e-10,0.72610716880529,0.79,0.615,5.64139102382842e-06,"4","BRI3"
4.91127122913472e-10,0.916811565252309,0.69,0.42,7.87817017865501e-06,"4","ENY2"
7.3160399504198e-10,0.919861844284922,0.74,0.451,1.17356596844684e-05,"4","PPP1R15A"
7.89391118526781e-10,0.799759242216073,0.78,0.505,1.26626229322881e-05,"4","GSTO1"
1.08047826259184e-09,0.648076501461068,0.79,0.674,1.73319518102357e-05,"4","PRDX1"
1.12526706158243e-09,0.939363271288017,0.67,0.37,1.80504089348437e-05,"4","BTG2"
2.97620023174526e-09,0.859131968892018,0.7,0.444,4.77412279174257e-05,"4","TMEM14C"
3.9882467365763e-09,0.617145170180793,0.85,0.659,6.39754659014204e-05,"4","GUK1"
4.12782837487993e-09,0.882122233753835,0.68,0.427,6.62144949614489e-05,"4","VPS28"
5.26033278650356e-09,0.905135276407683,0.69,0.475,8.43809982283036e-05,"4","HSPA1B"
8.28798145347072e-09,0.8701793678267,0.69,0.447,0.000132947510495124,"4","SEP15"
9.59675507002129e-09,1.03204149816514,0.59,0.367,0.000153941548078211,"4","RNF13"
1.18421828778252e-08,1.05703396566714,0.56,0.307,0.000189960455543194,"4","SERPINB6"
2.75761671426625e-08,1.01288262376475,0.58,0.344,0.000442349297135449,"4","PPP1CB"
2.8058142108022e-08,1.11873541840023,0.54,0.307,0.000450080657554781,"4","SERPINB1"
2.96990491011365e-08,1.27884411927863,0.52,0.302,0.00047640244663133,"4","CPVL"
4.49744054013324e-08,0.725085603733247,0.76,0.591,0.000721434437042773,"4","BLVRB"
6.01477213528616e-08,0.91196401132879,0.6,0.362,0.000964829598221253,"4","SUMO3"
7.65983977502339e-08,1.0425911044752,0.53,0.303,0.0012287148983115,"4","ZNF706"
9.90436412206244e-08,0.994485758577068,0.52,0.278,0.00158875904882004,"4","GTF3A"
9.91859847541916e-08,0.912778930137463,0.7,0.54,0.00159104238144199,"4","LGMN"
1.7211103686663e-07,0.839378367862449,0.61,0.419,0.00276083314237761,"4","PPP1CA"
1.92678721650236e-07,0.993164049597177,0.53,0.292,0.00309075937399144,"4","PLSCR1"
2.28528917785882e-07,0.960132227713982,0.54,0.292,0.00366583237020333,"4","IQGAP1"
2.33151077849195e-07,0.809596107833404,0.62,0.396,0.00373997643977894,"4","UFC1"
3.09592271789348e-07,0.909332907695026,0.57,0.351,0.00496616963177293,"4","KRTCAP2"
3.77754436239867e-07,0.896177689944941,0.6,0.381,0.0060595589117237,"4","CTSA"
6.44368893699398e-07,0.948274608657891,0.54,0.306,0.010336321423832,"4","ENSA"
7.53073670974115e-07,1.04054594758203,0.5,0.296,0.0120800547560958,"4","M6PR"
8.17678320367733e-07,0.745172347690891,0.68,0.481,0.0131163779370188,"4","ZFAND5"
9.30892856802758e-07,0.927539079200454,0.58,0.367,0.014932452315973,"4","CD81"
1.0154885886518e-06,0.7324293096763,0.63,0.449,0.0162894524505635,"4","TMEM219"
1.0317868619302e-06,0.783966092924889,0.62,0.41,0.0165508930522224,"4","GNB2"
1.15647534658769e-06,0.89329576863845,0.54,0.315,0.0185510210346131,"4","RAB10"
1.41799731995495e-06,0.929102459367259,0.5,0.278,0.0227460950093974,"4","CORO1B"
1.79060624170888e-06,0.919841293352002,0.54,0.347,0.0287231147232522,"4","SNX2"
2.27498481843495e-06,0.847970601738457,0.54,0.377,0.036493031472515,"4","SFT2D1"
2.92301902174869e-06,0.654849597294177,0.67,0.484,0.0468881481278707,"4","DPP7"
5.10466664752576e-06,0.811337857093825,0.57,0.381,0.0818839576929608,"4","HEXB"
5.16321548731077e-06,0.7566469677044,0.61,0.419,0.082823139631952,"4","PDIA6"
5.5802244833683e-06,0.667838975628714,0.64,0.477,0.0895123809377109,"4","JTB"
5.78330299952172e-06,0.504371612413473,0.86,0.633,0.0927699634153278,"4","HERPUD1"
6.40449135104191e-06,0.773729798245825,0.59,0.384,0.102734445762063,"4","MZT2B"
7.18575423095727e-06,0.75753344523225,0.59,0.374,0.115266683618786,"4","DEK"
7.92594208081147e-06,0.767169999207569,0.59,0.399,0.127140036918297,"4","RBPJ"
8.58814500446302e-06,0.536442225261336,0.77,0.602,0.137762434016591,"4","ANXA5"
8.65324782712854e-06,0.614616253244114,0.73,0.481,0.138806748394969,"4","MGST2"
9.68462433784416e-06,0.709672651947462,0.61,0.412,0.155351059003358,"4","TMEM14B"
1.06424995214568e-05,0.772966102453477,0.56,0.394,0.170716334823689,"4","MTDH"
1.38074796929194e-05,0.745788750936702,0.57,0.374,0.22148578175412,"4","PAIP2"
1.45741246975218e-05,0.780663562064912,0.52,0.316,0.233783534272947,"4","TMEM160"
1.60780806269971e-05,0.680976003539484,0.6,0.426,0.25790849133766,"4","RNF181"
1.79464656597256e-05,0.921529131331539,0.52,0.354,0.287879255647658,"4","SRSF7"
1.92961880592115e-05,0.540155181177181,0.79,0.608,0.309530152657812,"4","YWHAB"
3.73145533495001e-05,0.677328300043679,0.61,0.405,0.598562750279331,"4","TRAM1"
4.04709491688225e-05,0.501915374117516,0.76,0.625,0.649194495617082,"4","LAPTM4A"
4.06369902436051e-05,0.542340892037815,0.7,0.528,0.651857960497669,"4","ANAPC11"
5.08866989622911e-05,0.590369117638932,0.65,0.48,0.816273538054112,"4","PSMB6"
6.13653787044688e-05,0.520250527234845,0.69,0.533,0.984362039798385,"4","NBEAL1"
6.92601662411345e-05,0.686147233773544,0.55,0.37,1,"4","HMGN3"
7.416997724258e-05,0.531877362858401,0.73,0.56,1,"4","DAZAP2"
0.000120338480445428,0.630819203749656,0.58,0.412,1,"4","TBCB"
0.000123036187412397,0.69048417165116,0.51,0.331,1,"4","GTF2H5"
0.000135165028112933,0.586731471672205,0.64,0.472,1,"4","JUND"
0.000154094450117957,0.622716100452207,0.63,0.496,1,"4","NR4A1"
0.000170494345363373,0.586339410542464,0.59,0.415,1,"4","WSB1"
0.00019551083059267,0.514955292592102,0.69,0.52,1,"4","TALDO1"
0.0002110303669239,0.51578429926663,0.69,0.519,1,"4","TUBB"
0.000784442452611622,0.546442439196392,0.55,0.391,1,"4","FAM96A"
0.00081157401667683,0.622255473467848,0.53,0.391,1,"4","ATG3"
0.000829268244092819,0.589774386931034,0.54,0.388,1,"4","LAMP2"
0.000829307467641499,0.537605342620608,0.57,0.427,1,"4","LAMP1"
0.00118440825975792,0.575048980076074,0.51,0.372,1,"4","CD47"
0.00159300240034449,0.523021252366665,0.52,0.346,1,"4","DDIT4"
0.00281705589088206,0.512993617688599,0.6,0.471,1,"4","TKT"
0.00542883692189068,0.544501714821728,0.63,0.599,1,"4","SELK"
3.41626933292639e-146,6.71355026870686,1,0.023,5.48003763694723e-142,"5","COL4A2"
2.18610878648437e-142,7.30686770719902,0.887,0.008,3.50673710439958e-138,"5","PTRF"
1.06808471843016e-139,7.28655726034289,0.873,0.008,1.71331469683382e-135,"5","MCAM"
1.1226537428508e-135,7.4154053019345,0.859,0.009,1.80084886890697e-131,"5","COL1A2"
4.41483928797024e-134,6.28880726831249,1,0.035,7.08184370183306e-130,"5","CALD1"
6.30549513199246e-133,8.71891395454681,0.789,0.003,1.01146447412291e-128,"5","COL6A2"
1.43371520744759e-128,6.03853458162483,0.972,0.035,2.29982256426668e-124,"5","COL4A1"
6.01318666301133e-126,7.95678606283196,0.775,0.005,9.64575272613647e-122,"5","PDGFRB"
1.45820143728361e-124,5.98775969211883,0.915,0.027,2.33910092554664e-120,"5","PRKCDBP"
4.58017435977001e-124,7.17866434923244,0.789,0.008,7.34705769050708e-120,"5","LHFP"
1.28059322833706e-123,8.15355997410167,0.761,0.005,2.05419959757547e-119,"5","NOTCH3"
5.85356041077386e-121,6.76912230304349,0.803,0.012,9.38969625492235e-117,"5","COL3A1"
8.38534270244264e-120,8.34982435363324,0.718,0.003,1.34509282289882e-115,"5","COX7A1"
1.06851504108619e-118,6.11214137882574,0.873,0.026,1.71400497740636e-114,"5","PPP1R14A"
1.15213448688965e-118,6.56658045213278,0.831,0.019,1.84813893041968e-114,"5","BGN"
1.86449088171501e-117,5.93234611346477,0.887,0.03,2.99082982335904e-113,"5","C11orf96"
2.71683142888631e-117,6.54232814570698,0.817,0.018,4.35806929507653e-113,"5","COL1A1"
5.98507171714447e-117,8.77607403710344,0.69,0.001,9.60065354147144e-113,"5","EHD2"
1.30869943750335e-116,6.1748366125227,0.817,0.018,2.09928476769913e-112,"5","TGFB1I1"
1.71021803442876e-116,7.31424232647749,0.746,0.008,2.74336074902717e-112,"5","SOD3"
5.42978847924472e-114,6.08684548718741,0.873,0.031,8.70992369955646e-110,"5","TPM2"
3.93106055542338e-111,6.1277076548686,0.803,0.02,6.30581423695465e-107,"5","THY1"
4.82258427623877e-110,5.4001001508688,1,0.069,7.73590743751461e-106,"5","SPARC"
3.85511088719505e-109,5.22719919849668,0.845,0.027,6.18398337414958e-105,"5","IFI27"
5.14348408644903e-109,6.6253221453796,0.718,0.009,8.25066282307289e-105,"5","SEPT4"
7.48026038249905e-109,5.74377155926415,0.817,0.024,1.19990856795667e-104,"5","FN1"
1.0880310645996e-107,5.90574538094301,0.859,0.035,1.74531063072422e-103,"5","NDUFA4L2"
6.34924418568953e-107,6.86703061350424,0.704,0.009,1.01848225982646e-102,"5","PLAC9"
6.65581437561627e-107,5.84522324279993,0.803,0.024,1.06765918399261e-102,"5","IGFBP4"
4.76505758777318e-106,7.54465622993848,0.676,0.007,7.64362887654695e-102,"5","HIGD1B"
1.01688667367186e-105,5.81136450384474,0.901,0.047,1.63118791323703e-101,"5","MYL9"
1.67266560294772e-103,6.81263008588393,0.676,0.008,2.68312289368844e-99,"5","GJA4"
7.0527296382211e-103,6.98810136900236,0.662,0.007,1.13132836126705e-98,"5","FRZB"
5.04240635305294e-102,7.3784965172089,0.634,0.004,8.08852403093223e-98,"5","CRISPLD2"
3.55215578631579e-101,6.42326182212255,0.718,0.016,5.69801309682915e-97,"5","CPE"
1.2658648574116e-99,6.10854882087061,0.69,0.012,2.03057381777394e-95,"5","ANGPT2"
5.2338347229934e-99,7.83149048807054,0.592,0.001,8.39559427915372e-95,"5","CDH6"
1.66135545555053e-97,7.12911214681544,0.62,0.005,2.6649802862486e-93,"5","DKK3"
5.75749342446427e-96,5.4918990978983,0.873,0.054,9.23559520218314e-92,"5","RGS5"
1.30386425191803e-94,4.9933357969007,0.873,0.054,2.09152864650172e-90,"5","ADIRF"
1.37236983105052e-94,8.20767854339827,0.577,0.003,2.20141844598814e-90,"5","TFPI"
1.58833755872695e-94,6.69547455536215,0.606,0.005,2.5478522779539e-90,"5","COX4I2"
4.80262441004101e-90,7.9433375265711,0.563,0.004,7.70388981614679e-86,"5","FOXS1"
6.04663243771876e-90,4.99340606526493,0.803,0.043,9.69940309334467e-86,"5","MFGE8"
1.82570898999955e-89,10.9973857902157,0.521,0,2.92861979085828e-85,"5","SMOC2"
2.05652876263803e-88,5.83496276233513,0.69,0.023,3.29887778814767e-84,"5","TPPP3"
9.81337858707247e-88,7.12575172168558,0.563,0.005,1.57416405915229e-83,"5","GUCY1A3"
2.02926811507333e-87,7.08253381455149,0.563,0.005,3.25514898338913e-83,"5","PGF"
1.09094584758718e-84,7.20039732042944,0.535,0.004,1.7499862341146e-80,"5","MSRB3"
3.93702617885439e-84,6.68746199343796,0.535,0.004,6.31538369350032e-80,"5","PTGIR"
1.02201005989931e-83,5.66410601800968,0.634,0.018,1.63940633708449e-79,"5","CCDC102B"
1.1255559879863e-82,4.33781337927468,0.803,0.05,1.80550436032882e-78,"5","ITGA1"
3.22766750792609e-82,8.09558725591642,0.507,0.003,5.17750144946423e-78,"5","PLN"
5.35128646012263e-82,5.52255984433962,0.634,0.019,8.58399861068271e-78,"5","PTP4A3"
1.37687981757042e-80,5.66969451166539,0.592,0.014,2.2086529153647e-76,"5","ADGRF5"
5.80040076382853e-80,4.1067716427107,0.887,0.084,9.30442286525735e-76,"5","CRIP2"
1.90463777340312e-78,5.0248842671505,0.648,0.024,3.05522945231594e-74,"5","PLXDC1"
2.05355241786482e-77,6.81583246165707,0.507,0.005,3.29410343349695e-73,"5","COL6A3"
3.95958384461236e-76,4.63673298917842,0.704,0.038,6.35156844514269e-72,"5","FSTL1"
1.37768440218267e-75,3.56814643293213,0.986,0.127,2.20994354954122e-71,"5","TIMP1"
8.84669257971298e-75,5.04399068218875,0.803,0.072,1.41909795671176e-70,"5","TAGLN"
1.90788647038165e-74,4.32854036320725,0.746,0.05,3.06044068713921e-70,"5","EPAS1"
4.7925273521923e-73,4.46180851092237,0.69,0.038,7.68769312565167e-69,"5","SERPING1"
9.5402557091389e-72,3.99162042002038,0.817,0.076,1.53035241830297e-67,"5","MIR4435-2HG"
1.09379338238569e-71,5.00003467633226,0.592,0.022,1.75455396468488e-67,"5","FXYD6"
7.99299056071905e-70,4.21027082075745,0.718,0.051,1.28215561584494e-65,"5","ESAM"
1.43106870273876e-69,4.34513425914257,0.69,0.043,2.29557730606324e-65,"5","UACA"
4.49771641084997e-69,4.90442350042804,0.592,0.024,7.21478689464443e-65,"5","ITM2C"
4.44140515096366e-68,5.71800475323682,0.507,0.012,7.1244580026608e-64,"5","ISYNA1"
5.36824379466393e-68,5.29697973856686,0.549,0.019,8.6111998710204e-64,"5","DLC1"
1.0046018059355e-66,3.26420304126707,0.958,0.149,1.61148175690114e-62,"5","TINAGL1"
1.30023154874667e-65,5.36087470787306,0.521,0.016,2.08570142734453e-61,"5","FILIP1L"
1.52251891232567e-65,3.39123719216014,0.93,0.141,2.44227258726161e-61,"5","LINC00152"
5.27832939500178e-65,4.3738263885199,0.873,0.127,8.46696818252236e-61,"5","ACTA2"
8.52307839991995e-64,3.33676011220323,0.887,0.119,1.36718700613116e-59,"5","TPM4"
2.37844981719018e-63,3.34428086241934,0.817,0.081,3.81527135175478e-59,"5","MEF2C"
5.90267033238164e-63,4.24030303890646,0.676,0.053,9.46847348017339e-59,"5","PTK2"
6.3584547781194e-63,4.03509623103637,0.648,0.041,1.01995973095813e-58,"5","PDLIM2"
1.86886401762864e-60,4.45042278349199,0.577,0.031,2.9978447706781e-56,"5","TCF4"
3.21808944185295e-60,3.33668336012861,0.789,0.079,5.16213727367632e-56,"5","A2M"
3.4694300854031e-60,3.73178501204798,0.69,0.056,5.56531279999511e-56,"5","HES4"
4.52827267697863e-59,4.92026589926026,0.521,0.023,7.26380220114143e-55,"5","OLFML2B"
6.52136394557992e-59,2.87645812898921,0.986,0.196,1.04609199051047e-54,"5","VIM"
7.81302996813535e-59,2.85171733642689,0.986,0.192,1.25328813718859e-54,"5","IFITM2"
1.28691993158835e-57,3.83702929352034,0.676,0.058,2.06434826226087e-53,"5","MYO1B"
6.93202439660051e-56,3.78819179141329,0.549,0.028,1.11196603345869e-51,"5","IFITM1"
1.34772012282071e-55,3.68566811372875,0.62,0.045,2.1618778490167e-51,"5","CRIP1"
1.58803243541686e-54,4.40456849319721,0.535,0.031,2.54736282965218e-50,"5","PMEPA1"
8.26287249202357e-52,2.94405060768293,0.944,0.217,1.3254473764455e-47,"5","MGP"
7.26680800608077e-51,3.84439079277554,0.606,0.054,1.16566867225542e-46,"5","JAG1"
1.01840762552697e-49,4.05341986059002,0.549,0.042,1.63362767210782e-45,"5","RRAS"
8.06131157285238e-49,2.57806601263049,0.93,0.178,1.29311498940125e-44,"5","CD99"
1.1534953493767e-48,3.47869254615616,0.69,0.088,1.85032188993516e-44,"5","PDLIM7"
7.91784999218126e-48,4.03378062486592,0.507,0.034,1.2701023172458e-43,"5","IGFBP2"
9.94091607895593e-48,3.39177386059872,0.761,0.125,1.59462234822532e-43,"5","CSRP1"
4.48461538423807e-47,2.84737167589698,0.704,0.077,7.1937715378563e-43,"5","LY6E"
7.89219657558214e-47,4.10250608338731,0.535,0.043,1.26598725268913e-42,"5","MAP3K7CL"
2.72486909980987e-46,3.69004815779227,0.549,0.045,4.37096252300502e-42,"5","NNMT"
2.95173466842718e-46,2.23840228473394,1,0.481,4.73487758162403e-42,"5","IFITM3"
3.84070355818517e-45,2.59244192213534,0.845,0.137,6.16087257768483e-41,"5","BST2"
4.85753048931849e-45,2.8959264904145,0.718,0.091,7.79196465791579e-41,"5","VAMP5"
2.33418082607388e-44,3.44569561801488,0.732,0.125,3.74425946310511e-40,"5","MYLK"
3.23231766985627e-43,2.64978904288296,0.803,0.131,5.18496077421645e-39,"5","XIST"
3.9796458638242e-43,2.41450255236124,0.944,0.321,6.3837499301604e-39,"5","CAV1"
2.6239560926113e-42,1.45745170811257,1,0.785,4.20908796815779e-38,"5","IGFBP7"
2.64716036773683e-42,2.49148150952711,0.887,0.214,4.24630994588665e-38,"5","RHOC"
4.78397109221454e-41,2.58521951593455,0.817,0.156,7.67396802902134e-37,"5","TUBA1A"
6.04590351395229e-41,3.1704269548094,0.69,0.117,9.69823382673086e-37,"5","ACTN1"
1.20118781166822e-40,2.45472828356635,0.901,0.232,1.926825368697e-36,"5","COL18A1"
2.34624290601832e-40,3.025092605772,0.62,0.075,3.76360824554398e-36,"5","C1orf54"
2.36244257244254e-39,3.65555661600753,0.507,0.05,3.78959413045508e-35,"5","LAMA4"
9.05790131430324e-39,3.31104925899086,0.507,0.046,1.45297794982738e-34,"5","NRP1"
1.38535961573803e-38,2.15963139043677,0.944,0.279,2.22225535960538e-34,"5","TAGLN2"
1.94760706052326e-38,3.49140057496221,0.535,0.06,3.12415648578536e-34,"5","CLIC4"
4.53712323682662e-38,3.03209886337394,0.634,0.095,7.27799938419358e-34,"5","RSU1"
4.88379115311593e-38,2.25029065737608,0.944,0.37,7.83408938871327e-34,"5","ID3"
3.82942158385505e-37,2.09635871874196,0.944,0.289,6.14277516266188e-33,"5","LMNA"
6.95714598413757e-37,2.18637940275769,0.944,0.421,1.11599578731551e-32,"5","TPM1"
1.64227764654076e-36,3.20464681351072,0.549,0.066,2.63437757281604e-32,"5","ARID5B"
3.48178285399801e-36,2.75394834096868,0.676,0.115,5.5851278760982e-32,"5","LASP1"
3.7358250154737e-36,2.14742036779871,0.915,0.309,5.99263690732136e-32,"5","ITGB1"
9.70331166363183e-36,3.17293147543899,0.577,0.084,1.55650822396318e-31,"5","ARHGAP29"
3.39328308739587e-35,2.388061639703,0.831,0.229,5.44316540049171e-31,"5","PRSS23"
3.87168151320166e-35,2.22829047830553,0.845,0.218,6.21056431532678e-31,"5","SERPINH1"
1.2524078227115e-34,2.30338676637485,0.831,0.199,2.00898738841152e-30,"5","HSPA1A"
1.54773214257793e-33,3.13771666176026,0.507,0.061,2.48271712990926e-29,"5","PARVA"
4.7719513200109e-33,2.93064596384428,0.606,0.104,7.65468711242948e-29,"5","ANXA6"
4.87453824607349e-33,2.48350238028724,0.648,0.104,7.81924680052649e-29,"5","SLC2A3"
2.7139292071166e-32,1.57084061837662,1,0.57,4.35341384113573e-28,"5","LGALS1"
2.20238260816931e-31,3.03425768325048,0.507,0.066,3.53284194176438e-27,"5","IL6ST"
2.7253595627012e-31,2.44435308603556,0.732,0.171,4.37174927452899e-27,"5","TIMP3"
4.53007127142253e-31,2.8637309134974,0.549,0.081,7.26668732648888e-27,"5","TGFBI"
9.40187654642304e-31,1.94631359702112,0.887,0.335,1.50815501681172e-26,"5","CNN3"
1.10302869355969e-30,2.18280323496515,0.803,0.236,1.7693683273391e-26,"5","STOM"
2.03498692761221e-30,2.04865844650677,0.859,0.31,3.26432253058275e-26,"5","PDLIM1"
6.80035726781537e-30,2.89250945371434,0.507,0.07,1.09084530933026e-25,"5","LAMC1"
1.52347239507339e-29,2.45356727698146,0.62,0.106,2.44380206893722e-25,"5","ZEB2"
1.69966916516698e-29,2.45252322658427,0.69,0.156,2.72643930784435e-25,"5","COL6A1"
2.670814954252e-29,1.74051511319371,0.93,0.43,4.28425426811563e-25,"5","SEPT7"
8.67680847382202e-29,2.59853216645155,0.634,0.136,1.39184684728579e-24,"5","FLNA"
1.22996538112975e-28,2.44783340585508,0.577,0.091,1.97298746787023e-24,"5","IFI16"
2.29306699312513e-27,2.34273640470124,0.732,0.224,3.67830876367202e-23,"5","NR2F2"
4.80603860456503e-27,1.927580847894,0.803,0.222,7.70936652558277e-23,"5","ISG15"
6.88412693734298e-27,2.15811712063656,0.704,0.171,1.10428280201919e-22,"5","MYADM"
7.53961409090227e-27,2.2245878692335,0.62,0.118,1.20942949632163e-22,"5","SOCS3"
8.49764109050087e-26,2.64389754054103,0.549,0.108,1.36310660732724e-21,"5","PKIG"
3.28947135928243e-25,2.32463578281939,0.69,0.201,5.27664100742495e-21,"5","CCND1"
6.71232151579333e-25,2.29172006191836,0.606,0.133,1.07672349434841e-20,"5","SPATS2L"
1.98151176346769e-24,1.31523800586619,1,0.514,3.17854301977853e-20,"5","CLIC1"
2.51415290702916e-24,2.54696232747877,0.592,0.138,4.03295267816548e-20,"5","CSRP2"
4.52170313936606e-24,1.7658636477654,0.831,0.249,7.2532640058571e-20,"5","ARHGDIB"
4.47179399573334e-23,1.96260989384328,0.634,0.14,7.17320474855585e-19,"5","EMP3"
1.14768312095765e-22,1.55649596692674,0.873,0.393,1.84099849432817e-18,"5","ARPC5"
2.14275708694574e-22,1.7246426885048,0.803,0.336,3.43719664316965e-18,"5","CAV2"
2.21614566121494e-22,2.57623315202844,0.507,0.106,3.55491925515488e-18,"5","EFEMP2"
5.44252117569987e-22,1.32258840966102,0.944,0.48,8.73034821794016e-18,"5","EIF5A"
7.56017459893716e-22,2.30147985776466,0.577,0.145,1.21272760741551e-17,"5","TAX1BP3"
2.74321032081054e-21,1.93105323983547,0.732,0.274,4.40038367561218e-17,"5","MARCKSL1"
3.54088787905049e-21,1.36986898752693,0.901,0.459,5.6799382467849e-17,"5","PTMS"
4.37352949719499e-21,1.93998157762667,0.634,0.168,7.01557866645048e-17,"5","VASP"
4.64677586296411e-21,1.52662580644592,0.859,0.335,7.45389316178072e-17,"5","TMEM50A"
6.09270109872832e-21,2.01143423459323,0.648,0.183,9.7733018324701e-17,"5","LPP"
1.88942437957592e-20,1.76101882550874,0.789,0.316,3.03082564727774e-16,"5","CD151"
2.63520783891472e-20,1.84862784091251,0.704,0.226,4.2271368944031e-16,"5","ILK"
1.26088547851176e-19,1.71490182922691,0.732,0.276,2.02258639608071e-15,"5","CYB5R3"
1.4481689526347e-19,1.84208018129536,0.507,0.099,2.32300781692133e-15,"5","GYPC"
2.21040504212577e-19,0.547287001542632,1,0.904,3.54571072807395e-15,"5","PTMA"
3.31643214865538e-18,1.45752572961069,0.789,0.362,5.31988880965809e-14,"5","RAB13"
3.52217663215353e-18,1.05140252490024,0.93,0.611,5.64992353563747e-14,"5","FKBP1A"
1.5528063980861e-17,2.0129885877147,0.521,0.131,2.49085674316992e-13,"5","DYNLT3"
1.64316391175914e-17,1.4830111955723,0.775,0.29,2.63579923085283e-13,"5","CAP1"
2.49073637368648e-17,1.72781589514189,0.648,0.234,3.99539021703048e-13,"5","SEPT2"
2.93505209830837e-17,0.789179975358783,0.972,0.737,4.70811707089645e-13,"5","HMGB1"
3.00002051379089e-17,1.29081371647638,0.859,0.413,4.81233290617196e-13,"5","MYH9"
3.19166827247566e-17,1.70963901925666,0.648,0.202,5.1197550758782e-13,"5","TNFRSF1A"
3.33159660182875e-17,1.57620406453467,0.732,0.274,5.34421410899349e-13,"5","NENF"
4.68962971257502e-17,1.86953979226592,0.592,0.182,7.52263502194159e-13,"5","RBPMS"
8.86935125811647e-17,1.84346194088249,0.563,0.159,1.42273263531446e-12,"5","RBMS1"
